gene_id,lascID,geneName,tx_id,tx_name,nexon,tx_len
maker-000319F-exonerate_protein2genome-gene-3.4,LASC017943,znf282_zscan2_zbtb7b,36856,maker-000319F-exonerate_protein2genome-gene-3.4-mRNA-2,2,408
maker-000319F-exonerate_protein2genome-gene-3.4,LASC017943,znf282_zscan2_zbtb7b,36857,maker-000319F-exonerate_protein2genome-gene-3.4-mRNA-3,1,324
maker-000319F-est_gff_StringTie-gene-4.1,LASC017944,slc17a5_slc17a3,36858,maker-000319F-est_gff_StringTie-gene-4.1-mRNA-1,10,4095
maker-000319F-est_gff_StringTie-gene-4.1,LASC017944,slc17a5_slc17a3,36859,maker-000319F-est_gff_StringTie-gene-4.1-mRNA-2,10,4040
maker-000319F-est_gff_StringTie-gene-4.1,LASC017944,slc17a5_slc17a3,36860,maker-000319F-est_gff_StringTie-gene-4.1-mRNA-3,9,1514
maker-000319F-est_gff_StringTie-gene-4.1,LASC017944,slc17a5_slc17a3,36861,maker-000319F-est_gff_StringTie-gene-4.1-mRNA-4,6,1290
maker-000319F-est_gff_StringTie-gene-4.2,LASC017945,LASC017945,36862,maker-000319F-est_gff_StringTie-gene-4.2-mRNA-1,2,311
maker-000319F-est_gff_StringTie-gene-4.0,LASC017946,LASC017946,36811,maker-000319F-est_gff_StringTie-gene-4.0-mRNA-1,3,1447
maker-000319F-est_gff_StringTie-gene-4.3,LASC017947,LASC017947,36863,maker-000319F-est_gff_StringTie-gene-4.3-mRNA-1,3,547
augustus_masked-000319F-processed-gene-4.10,LASC017948,picot_3,36864,augustus_masked-000319F-processed-gene-4.10-mRNA-1,10,4376
maker-000319F-est_gff_StringTie-gene-4.5,LASC017949,c38c10.2,36865,maker-000319F-est_gff_StringTie-gene-4.5-mRNA-1,6,775
maker-000319F-est_gff_StringTie-gene-5.1,LASC017950,picot_4,36866,maker-000319F-est_gff_StringTie-gene-5.1-mRNA-3,9,1502
maker-000319F-est_gff_StringTie-gene-5.1,LASC017950,picot_4,36867,maker-000319F-est_gff_StringTie-gene-5.1-mRNA-4,8,1414
maker-000319F-est_gff_StringTie-gene-5.1,LASC017950,picot_4,36868,maker-000319F-est_gff_StringTie-gene-5.1-mRNA-1,13,2667
maker-000319F-est_gff_StringTie-gene-5.1,LASC017950,picot_4,36869,maker-000319F-est_gff_StringTie-gene-5.1-mRNA-2,12,2534
evm-000319F-processed-gene-5.1,LASC017951,picot_7,36870,evm-000319F-processed-gene-5.1-mRNA-1,12,3658
maker-000319F-est_gff_StringTie-gene-5.0,LASC017952,LASC017952,36812,maker-000319F-est_gff_StringTie-gene-5.0-mRNA-1,3,249
maker-000319F-est_gff_StringTie-gene-5.3,LASC017953,picot_19,36871,maker-000319F-est_gff_StringTie-gene-5.3-mRNA-8,10,3882
maker-000319F-est_gff_StringTie-gene-5.3,LASC017953,picot_19,36872,maker-000319F-est_gff_StringTie-gene-5.3-mRNA-5,12,2306
maker-000319F-est_gff_StringTie-gene-5.3,LASC017953,picot_19,36873,maker-000319F-est_gff_StringTie-gene-5.3-mRNA-3,12,2469
maker-000319F-est_gff_StringTie-gene-5.3,LASC017953,picot_19,36874,maker-000319F-est_gff_StringTie-gene-5.3-mRNA-4,12,2351
maker-000319F-est_gff_StringTie-gene-5.3,LASC017953,picot_19,36875,maker-000319F-est_gff_StringTie-gene-5.3-mRNA-1,15,2599
maker-000319F-est_gff_StringTie-gene-5.3,LASC017953,picot_19,36876,maker-000319F-est_gff_StringTie-gene-5.3-mRNA-2,14,2352
maker-000319F-est_gff_StringTie-gene-5.3,LASC017953,picot_19,36877,maker-000319F-est_gff_StringTie-gene-5.3-mRNA-6,12,2150
maker-000319F-est_gff_StringTie-gene-5.3,LASC017953,picot_19,36878,maker-000319F-est_gff_StringTie-gene-5.3-mRNA-7,12,2123
maker-000319F-est_gff_StringTie-gene-5.3,LASC017953,picot_19,36879,maker-000319F-est_gff_StringTie-gene-5.3-mRNA-11,6,4039
maker-000319F-est_gff_StringTie-gene-5.3,LASC017953,picot_19,36880,maker-000319F-est_gff_StringTie-gene-5.3-mRNA-9,8,2554
maker-000319F-est_gff_StringTie-gene-5.3,LASC017953,picot_19,36881,maker-000319F-est_gff_StringTie-gene-5.3-mRNA-10,7,1684
maker-000319F-est_gff_StringTie-gene-6.4,LASC017954,picot_slc17a7,36882,maker-000319F-est_gff_StringTie-gene-6.4-mRNA-4,8,1336
maker-000319F-est_gff_StringTie-gene-6.4,LASC017954,picot_slc17a7,36883,maker-000319F-est_gff_StringTie-gene-6.4-mRNA-6,5,903
maker-000319F-est_gff_StringTie-gene-6.4,LASC017954,picot_slc17a7,36884,maker-000319F-est_gff_StringTie-gene-6.4-mRNA-1,10,1785
maker-000319F-est_gff_StringTie-gene-6.4,LASC017954,picot_slc17a7,36885,maker-000319F-est_gff_StringTie-gene-6.4-mRNA-2,9,1573
maker-000319F-est_gff_StringTie-gene-6.4,LASC017954,picot_slc17a7,36886,maker-000319F-est_gff_StringTie-gene-6.4-mRNA-3,8,1496
maker-000319F-est_gff_StringTie-gene-6.4,LASC017954,picot_slc17a7,36887,maker-000319F-est_gff_StringTie-gene-6.4-mRNA-5,7,1365
maker-000319F-est_gff_StringTie-gene-6.0,LASC017955,LASC017955,36813,maker-000319F-est_gff_StringTie-gene-6.0-mRNA-1,2,244
maker-000319F-est_gff_StringTie-gene-6.5,LASC017956,LASC017956,36888,maker-000319F-est_gff_StringTie-gene-6.5-mRNA-1,2,715
maker-000319F-exonerate_protein2genome-gene-6.11,LASC017957,LASC017957,36814,maker-000319F-exonerate_protein2genome-gene-6.11-mRNA-1,3,907
maker-000319F-exonerate_protein2genome-gene-6.11,LASC017957,LASC017957,36815,maker-000319F-exonerate_protein2genome-gene-6.11-mRNA-2,1,201
maker-000319F-augustus-gene-6.8,LASC017958,LASC017958,36889,maker-000319F-augustus-gene-6.8-mRNA-1,2,522
maker-000319F-augustus-gene-6.2,LASC017959,LASC017959,36816,maker-000319F-augustus-gene-6.2-mRNA-1,3,549
maker-000319F-est_gff_StringTie-gene-6.6,LASC017960,LASC017960,36890,maker-000319F-est_gff_StringTie-gene-6.6-mRNA-1,2,319
maker-000319F-est_gff_StringTie-gene-6.7,LASC017961,LASC017961,36891,maker-000319F-est_gff_StringTie-gene-6.7-mRNA-1,2,441
maker-000319F-est_gff_StringTie-gene-6.2,LASC017962,LASC017962,36817,maker-000319F-est_gff_StringTie-gene-6.2-mRNA-1,2,306
maker-000319F-est_gff_StringTie-gene-6.3,LASC017963,LASC017963,36818,maker-000319F-est_gff_StringTie-gene-6.3-mRNA-1,3,642
maker-000319F-est_gff_StringTie-gene-6.8,LASC017964,LASC017964,36892,maker-000319F-est_gff_StringTie-gene-6.8-mRNA-1,2,370
maker-000319F-est_gff_StringTie-gene-6.9,LASC017965,LASC017965,36893,maker-000319F-est_gff_StringTie-gene-6.9-mRNA-1,2,435
maker-000319F-est_gff_StringTie-gene-7.0,LASC017966,LASC017966,36819,maker-000319F-est_gff_StringTie-gene-7.0-mRNA-6,4,773
maker-000319F-est_gff_StringTie-gene-7.0,LASC017966,LASC017966,36820,maker-000319F-est_gff_StringTie-gene-7.0-mRNA-5,4,961
maker-000319F-est_gff_StringTie-gene-7.0,LASC017966,LASC017966,36821,maker-000319F-est_gff_StringTie-gene-7.0-mRNA-2,5,962
maker-000319F-est_gff_StringTie-gene-7.0,LASC017966,LASC017966,36822,maker-000319F-est_gff_StringTie-gene-7.0-mRNA-4,4,964
maker-000319F-est_gff_StringTie-gene-7.0,LASC017966,LASC017966,36823,maker-000319F-est_gff_StringTie-gene-7.0-mRNA-1,5,965
maker-000319F-est_gff_StringTie-gene-7.0,LASC017966,LASC017966,36824,maker-000319F-est_gff_StringTie-gene-7.0-mRNA-3,4,1030
maker-000319F-est_gff_StringTie-gene-7.2,LASC017967,LASC017967,36825,maker-000319F-est_gff_StringTie-gene-7.2-mRNA-1,4,798
maker-000319F-est_gff_StringTie-gene-7.3,LASC017968,LASC017968,36826,maker-000319F-est_gff_StringTie-gene-7.3-mRNA-1,3,373
maker-000319F-est_gff_StringTie-gene-7.4,LASC017969,LASC017969,36827,maker-000319F-est_gff_StringTie-gene-7.4-mRNA-1,2,399
maker-000319F-est_gff_StringTie-gene-7.5,LASC017970,LASC017970,36828,maker-000319F-est_gff_StringTie-gene-7.5-mRNA-1,3,660
maker-000319F-exonerate_protein2genome-gene-7.10,LASC017971,LASC017971,36829,maker-000319F-exonerate_protein2genome-gene-7.10-mRNA-1,3,678
maker-000319F-exonerate_protein2genome-gene-7.10,LASC017971,LASC017971,36830,maker-000319F-exonerate_protein2genome-gene-7.10-mRNA-2,1,201
maker-000319F-augustus-gene-7.7,LASC017972,LASC017972,36831,maker-000319F-augustus-gene-7.7-mRNA-1,3,975
maker-000319F-augustus-gene-7.8,LASC017973,LASC017973,36832,maker-000319F-augustus-gene-7.8-mRNA-1,3,702
maker-000319F-augustus-gene-7.9,LASC017974,LASC017974,36833,maker-000319F-augustus-gene-7.9-mRNA-1,3,678
maker-000319F-est_gff_StringTie-gene-7.9,LASC017975,picot_5,36894,maker-000319F-est_gff_StringTie-gene-7.9-mRNA-2,12,2173
maker-000319F-est_gff_StringTie-gene-7.9,LASC017975,picot_5,36895,maker-000319F-est_gff_StringTie-gene-7.9-mRNA-4,11,2432
maker-000319F-est_gff_StringTie-gene-7.9,LASC017975,picot_5,36896,maker-000319F-est_gff_StringTie-gene-7.9-mRNA-1,12,2361
maker-000319F-est_gff_StringTie-gene-7.9,LASC017975,picot_5,36897,maker-000319F-est_gff_StringTie-gene-7.9-mRNA-5,11,2149
maker-000319F-est_gff_StringTie-gene-7.9,LASC017975,picot_5,36898,maker-000319F-est_gff_StringTie-gene-7.9-mRNA-3,12,2112
maker-000319F-augustus-gene-7.10,LASC017976,LASC017976,36834,maker-000319F-augustus-gene-7.10-mRNA-1,2,564
maker-000319F-exonerate_protein2genome-gene-7.15,LASC017977,LASC017977,36835,maker-000319F-exonerate_protein2genome-gene-7.15-mRNA-1,3,851
maker-000319F-exonerate_protein2genome-gene-7.15,LASC017977,LASC017977,36836,maker-000319F-exonerate_protein2genome-gene-7.15-mRNA-2,1,201
maker-000319F-augustus-gene-8.2,LASC017978,LASC017978,36899,maker-000319F-augustus-gene-8.2-mRNA-1,5,1013
maker-000319F-est_gff_StringTie-gene-8.1,LASC017979,ank3_tnni3k,36900,maker-000319F-est_gff_StringTie-gene-8.1-mRNA-2,3,8125
maker-000319F-est_gff_StringTie-gene-8.1,LASC017979,ank3_tnni3k,36901,maker-000319F-est_gff_StringTie-gene-8.1-mRNA-3,2,7965
maker-000319F-est_gff_StringTie-gene-8.1,LASC017979,ank3_tnni3k,36902,maker-000319F-est_gff_StringTie-gene-8.1-mRNA-1,4,1020
maker-000319F-est_gff_StringTie-gene-8.0,LASC017980,LASC017980,36837,maker-000319F-est_gff_StringTie-gene-8.0-mRNA-1,3,521
maker-000319F-augustus-gene-8.0,LASC017981,ank2_7,36838,maker-000319F-augustus-gene-8.0-mRNA-1,3,2928
augustus_masked-000319F-processed-gene-8.15,LASC017982,LASC017982,36839,augustus_masked-000319F-processed-gene-8.15-mRNA-1,1,309
augustus_masked-000319F-processed-gene-8.16,LASC017983,spop_6,36840,augustus_masked-000319F-processed-gene-8.16-mRNA-1,1,732
maker-000319F-est_gff_StringTie-gene-8.2,LASC017984,picot,36903,maker-000319F-est_gff_StringTie-gene-8.2-mRNA-4,9,1810
maker-000319F-est_gff_StringTie-gene-8.2,LASC017984,picot,36904,maker-000319F-est_gff_StringTie-gene-8.2-mRNA-2,11,3530
maker-000319F-est_gff_StringTie-gene-8.2,LASC017984,picot,36905,maker-000319F-est_gff_StringTie-gene-8.2-mRNA-1,15,2510
maker-000319F-est_gff_StringTie-gene-8.2,LASC017984,picot,36906,maker-000319F-est_gff_StringTie-gene-8.2-mRNA-3,10,5515
maker-000319F-augustus-gene-8.4,LASC017985,picot_16,36907,maker-000319F-augustus-gene-8.4-mRNA-1,6,786
maker-000319F-est_gff_StringTie-gene-9.3,LASC017986,LASC017986,36841,maker-000319F-est_gff_StringTie-gene-9.3-mRNA-1,2,295
maker-000319F-augustus-gene-9.18,LASC017987,picot_18,36908,maker-000319F-augustus-gene-9.18-mRNA-3,12,2455
maker-000319F-augustus-gene-9.18,LASC017987,picot_18,36909,maker-000319F-augustus-gene-9.18-mRNA-1,13,2427
maker-000319F-augustus-gene-9.18,LASC017987,picot_18,36910,maker-000319F-augustus-gene-9.18-mRNA-4,12,2282
maker-000319F-augustus-gene-9.18,LASC017987,picot_18,36911,maker-000319F-augustus-gene-9.18-mRNA-2,13,2421
maker-000319F-augustus-gene-9.18,LASC017987,picot_18,36912,maker-000319F-augustus-gene-9.18-mRNA-5,12,2196
maker-000319F-est_gff_StringTie-gene-9.8,LASC017988,picot_14,36913,maker-000319F-est_gff_StringTie-gene-9.8-mRNA-2,13,1850
maker-000319F-est_gff_StringTie-gene-9.8,LASC017988,picot_14,36914,maker-000319F-est_gff_StringTie-gene-9.8-mRNA-4,11,2264
maker-000319F-est_gff_StringTie-gene-9.8,LASC017988,picot_14,36915,maker-000319F-est_gff_StringTie-gene-9.8-mRNA-1,13,2420
maker-000319F-est_gff_StringTie-gene-9.8,LASC017988,picot_14,36916,maker-000319F-est_gff_StringTie-gene-9.8-mRNA-3,12,2363
maker-000319F-est_gff_StringTie-gene-9.8,LASC017988,picot_14,36917,maker-000319F-est_gff_StringTie-gene-9.8-mRNA-5,7,1209
maker-000319F-est_gff_StringTie-gene-9.8,LASC017988,picot_14,36918,maker-000319F-est_gff_StringTie-gene-9.8-mRNA-6,6,1110
maker-000319F-est_gff_StringTie-gene-9.8,LASC017988,picot_14,36919,maker-000319F-est_gff_StringTie-gene-9.8-mRNA-7,2,268
maker-000319F-est_gff_StringTie-gene-9.4,LASC017989,LASC017989,36842,maker-000319F-est_gff_StringTie-gene-9.4-mRNA-1,2,917
maker-000319F-est_gff_StringTie-gene-9.5,LASC017990,picot_slc17a5_3,36843,maker-000319F-est_gff_StringTie-gene-9.5-mRNA-1,11,3728
maker-000319F-est_gff_StringTie-gene-9.5,LASC017990,picot_slc17a5_3,36844,maker-000319F-est_gff_StringTie-gene-9.5-mRNA-2,10,3663
maker-000319F-est_gff_StringTie-gene-9.5,LASC017990,picot_slc17a5_3,36845,maker-000319F-est_gff_StringTie-gene-9.5-mRNA-3,9,3577
maker-000319F-est_gff_StringTie-gene-9.5,LASC017990,picot_slc17a5_3,36846,maker-000319F-est_gff_StringTie-gene-9.5-mRNA-4,6,2850
maker-000319F-exonerate_protein2genome-gene-9.0,LASC017991,alkbh2_127,36847,maker-000319F-exonerate_protein2genome-gene-9.0-mRNA-1,1,588
maker-000319F-exonerate_protein2genome-gene-9.1,LASC017992,alkbh2_137,36920,maker-000319F-exonerate_protein2genome-gene-9.1-mRNA-1,1,588
maker-000319F-est_gff_StringTie-gene-9.6,LASC017993,ephx1_2,36848,maker-000319F-est_gff_StringTie-gene-9.6-mRNA-2,8,5439
maker-000319F-est_gff_StringTie-gene-9.6,LASC017993,ephx1_2,36849,maker-000319F-est_gff_StringTie-gene-9.6-mRNA-3,6,4968
maker-000319F-est_gff_StringTie-gene-9.6,LASC017993,ephx1_2,36850,maker-000319F-est_gff_StringTie-gene-9.6-mRNA-1,8,5453
maker-000319F-exonerate_protein2genome-gene-9.2,LASC017994,slc7a5p1_slc7a8_slc7a6,36921,maker-000319F-exonerate_protein2genome-gene-9.2-mRNA-1,9,3354
maker-000319F-exonerate_protein2genome-gene-9.2,LASC017994,slc7a5p1_slc7a8_slc7a6,36922,maker-000319F-exonerate_protein2genome-gene-9.2-mRNA-2,9,3336
maker-000319F-exonerate_protein2genome-gene-9.2,LASC017994,slc7a5p1_slc7a8_slc7a6,36923,maker-000319F-exonerate_protein2genome-gene-9.2-mRNA-3,1,510
maker-001154F-est_gff_StringTie-gene-0.0,LASC022768,LASC022768,46810,maker-001154F-est_gff_StringTie-gene-0.0-mRNA-1,2,517
maker-001166F-augustus-gene-0.7,LASC022771,LASC022771,46813,maker-001166F-augustus-gene-0.7-mRNA-1,2,386
maker-000974F-est_gff_StringTie-gene-0.0,LASC022696,LASC022696,46692,maker-000974F-est_gff_StringTie-gene-0.0-mRNA-1,8,1264
maker-000974F-est_gff_StringTie-gene-0.0,LASC022696,LASC022696,46693,maker-000974F-est_gff_StringTie-gene-0.0-mRNA-2,7,1214
maker-000974F-est_gff_StringTie-gene-0.0,LASC022696,LASC022696,46694,maker-000974F-est_gff_StringTie-gene-0.0-mRNA-3,7,1084
maker-000744F-est_gff_StringTie-gene-0.1,LASC022498,LASC022498,46276,maker-000744F-est_gff_StringTie-gene-0.1-mRNA-1,2,205
augustus_masked-000326F-processed-gene-0.1,LASC018102,taar2,37202,augustus_masked-000326F-processed-gene-0.1-mRNA-1,1,1257
maker-000326F-augustus-gene-0.39,LASC018103,LASC018103,37177,maker-000326F-augustus-gene-0.39-mRNA-1,3,369
maker-000326F-est_gff_StringTie-gene-0.0,LASC018104,LASC018104,37203,maker-000326F-est_gff_StringTie-gene-0.0-mRNA-1,2,256
augustus_masked-000326F-processed-gene-0.3,LASC018105,znf227_17,37204,augustus_masked-000326F-processed-gene-0.3-mRNA-1,1,1269
augustus_masked-000326F-processed-gene-1.0,LASC018106,znf227_22,37178,augustus_masked-000326F-processed-gene-1.0-mRNA-1,1,1056
augustus_masked-000326F-processed-gene-1.1,LASC018107,znf271_6,37179,augustus_masked-000326F-processed-gene-1.1-mRNA-1,1,1530
maker-000326F-est_gff_StringTie-gene-1.3,LASC018108,LASC018108,37205,maker-000326F-est_gff_StringTie-gene-1.3-mRNA-1,2,314
augustus_masked-000326F-processed-gene-1.2,LASC018109,znf227_10,37180,augustus_masked-000326F-processed-gene-1.2-mRNA-1,1,1101
augustus_masked-000326F-processed-gene-1.3,LASC018110,znf226_2,37181,augustus_masked-000326F-processed-gene-1.3-mRNA-1,1,1521
maker-000326F-est_gff_StringTie-gene-1.2,LASC018111,polk,37182,maker-000326F-est_gff_StringTie-gene-1.2-mRNA-1,10,2689
maker-000326F-est_gff_StringTie-gene-1.2,LASC018111,polk,37183,maker-000326F-est_gff_StringTie-gene-1.2-mRNA-2,9,2336
maker-000326F-est_gff_StringTie-gene-1.2,LASC018111,polk,37184,maker-000326F-est_gff_StringTie-gene-1.2-mRNA-3,8,2150
maker-000326F-est_gff_StringTie-gene-2.1,LASC018112,corin_3,37206,maker-000326F-est_gff_StringTie-gene-2.1-mRNA-1,20,5402
maker-000326F-est_gff_StringTie-gene-2.0,LASC018113,LASC018113,37185,maker-000326F-est_gff_StringTie-gene-2.0-mRNA-1,2,319
maker-000326F-exonerate_protein2genome-gene-2.5,LASC018114,botv,37207,maker-000326F-exonerate_protein2genome-gene-2.5-mRNA-2,9,6010
maker-000326F-exonerate_protein2genome-gene-2.5,LASC018114,botv,37208,maker-000326F-exonerate_protein2genome-gene-2.5-mRNA-3,9,5962
maker-000326F-exonerate_protein2genome-gene-2.5,LASC018114,botv,37209,maker-000326F-exonerate_protein2genome-gene-2.5-mRNA-1,11,6567
maker-000326F-est_gff_StringTie-gene-2.3,LASC018115,LASC018115,37210,maker-000326F-est_gff_StringTie-gene-2.3-mRNA-1,2,421
maker-000326F-est_gff_StringTie-gene-2.4,LASC018116,ptar1,37211,maker-000326F-est_gff_StringTie-gene-2.4-mRNA-1,8,1706
maker-000326F-est_gff_StringTie-gene-2.4,LASC018116,ptar1,37212,maker-000326F-est_gff_StringTie-gene-2.4-mRNA-2,7,1589
maker-000326F-est_gff_StringTie-gene-2.4,LASC018116,ptar1,37213,maker-000326F-est_gff_StringTie-gene-2.4-mRNA-3,7,1389
maker-000326F-est_gff_StringTie-gene-2.4,LASC018116,ptar1,37214,maker-000326F-est_gff_StringTie-gene-2.4-mRNA-4,7,1354
evm-000326F-processed-gene-3.19,LASC018117,epb4.1l4,37186,evm-000326F-processed-gene-3.19-mRNA-1,24,2096
maker-000326F-augustus-gene-4.0,LASC018118,en1-b,37187,maker-000326F-augustus-gene-4.0-mRNA-1,2,684
maker-000326F-augustus-gene-4.1,LASC018119,LASC018119,37188,maker-000326F-augustus-gene-4.1-mRNA-1,3,3699
maker-000326F-est_gff_StringTie-gene-5.0,LASC018120,ssr2,37189,maker-000326F-est_gff_StringTie-gene-5.0-mRNA-1,6,796
maker-000326F-exonerate_protein2genome-gene-5.3,LASC018121,LASC018121,37215,maker-000326F-exonerate_protein2genome-gene-5.3-mRNA-1,10,1434
maker-000326F-est_gff_StringTie-gene-5.1,LASC018122,grwd1,37190,maker-000326F-est_gff_StringTie-gene-5.1-mRNA-1,6,1489
maker-000326F-est_gff_StringTie-gene-6.1,LASC018123,LASC018123,37216,maker-000326F-est_gff_StringTie-gene-6.1-mRNA-1,2,243
maker-000326F-augustus-gene-6.0,LASC018124,LASC018124,37217,maker-000326F-augustus-gene-6.0-mRNA-1,2,1515
augustus_masked-000326F-processed-gene-6.14,LASC018125,LASC018125,37191,augustus_masked-000326F-processed-gene-6.14-mRNA-1,1,552
maker-000326F-est_gff_StringTie-gene-7.1,LASC018126,LASC018126,37218,maker-000326F-est_gff_StringTie-gene-7.1-mRNA-1,3,598
maker-000326F-est_gff_StringTie-gene-7.0,LASC018127,LASC018127,37192,maker-000326F-est_gff_StringTie-gene-7.0-mRNA-3,4,604
maker-000326F-est_gff_StringTie-gene-7.0,LASC018127,LASC018127,37193,maker-000326F-est_gff_StringTie-gene-7.0-mRNA-4,3,442
maker-000326F-est_gff_StringTie-gene-7.0,LASC018127,LASC018127,37194,maker-000326F-est_gff_StringTie-gene-7.0-mRNA-2,4,702
maker-000326F-est_gff_StringTie-gene-7.0,LASC018127,LASC018127,37195,maker-000326F-est_gff_StringTie-gene-7.0-mRNA-1,4,770
maker-000326F-est_gff_StringTie-gene-7.2,LASC018128,adgrv1,37219,maker-000326F-est_gff_StringTie-gene-7.2-mRNA-2,5,2048
maker-000326F-est_gff_StringTie-gene-7.2,LASC018128,adgrv1,37220,maker-000326F-est_gff_StringTie-gene-7.2-mRNA-1,26,9051
evm-000326F-processed-gene-8.12,LASC018129,nrf-6_37,37221,evm-000326F-processed-gene-8.12-mRNA-1,15,7550
maker-000326F-est_gff_StringTie-gene-8.8,LASC018130,LASC018130,37222,maker-000326F-est_gff_StringTie-gene-8.8-mRNA-1,4,774
maker-000326F-est_gff_StringTie-gene-8.4,LASC018131,LASC018131,37196,maker-000326F-est_gff_StringTie-gene-8.4-mRNA-1,8,1038
maker-000326F-est_gff_StringTie-gene-8.9,LASC018132,o-fut1,37223,maker-000326F-est_gff_StringTie-gene-8.9-mRNA-1,8,1230
maker-000326F-est_gff_StringTie-gene-8.9,LASC018132,o-fut1,37224,maker-000326F-est_gff_StringTie-gene-8.9-mRNA-2,7,1215
maker-000326F-est_gff_StringTie-gene-8.9,LASC018132,o-fut1,37225,maker-000326F-est_gff_StringTie-gene-8.9-mRNA-3,6,999
maker-000326F-est_gff_StringTie-gene-8.9,LASC018132,o-fut1,37226,maker-000326F-est_gff_StringTie-gene-8.9-mRNA-4,5,1248
maker-000326F-est_gff_StringTie-gene-8.9,LASC018132,o-fut1,37227,maker-000326F-est_gff_StringTie-gene-8.9-mRNA-5,4,1132
maker-000326F-est_gff_StringTie-gene-8.9,LASC018132,o-fut1,37228,maker-000326F-est_gff_StringTie-gene-8.9-mRNA-6,3,955
maker-000326F-exonerate_protein2genome-gene-8.2,LASC018133,alkbh7,37229,maker-000326F-exonerate_protein2genome-gene-8.2-mRNA-1,4,1204
maker-000326F-exonerate_protein2genome-gene-8.2,LASC018133,alkbh7,37230,maker-000326F-exonerate_protein2genome-gene-8.2-mRNA-2,2,817
maker-000326F-augustus-gene-8.15,LASC018134,140up,37197,maker-000326F-augustus-gene-8.15-mRNA-5,6,1191
maker-000326F-augustus-gene-8.15,LASC018134,140up,37198,maker-000326F-augustus-gene-8.15-mRNA-4,15,1852
maker-000326F-augustus-gene-8.15,LASC018134,140up,37199,maker-000326F-augustus-gene-8.15-mRNA-1,23,2494
maker-000326F-augustus-gene-8.15,LASC018134,140up,37200,maker-000326F-augustus-gene-8.15-mRNA-3,18,1571
maker-000326F-augustus-gene-8.15,LASC018134,140up,37201,maker-000326F-augustus-gene-8.15-mRNA-2,18,1587
evm-000326F-processed-gene-8.10,LASC018135,LASC018135,37231,evm-000326F-processed-gene-8.10-mRNA-1,16,2842
maker-000345F-est_gff_StringTie-gene-0.0,LASC018610,LASC018610,38277,maker-000345F-est_gff_StringTie-gene-0.0-mRNA-3,4,259
maker-000345F-est_gff_StringTie-gene-0.0,LASC018610,LASC018610,38278,maker-000345F-est_gff_StringTie-gene-0.0-mRNA-1,4,366
maker-000345F-est_gff_StringTie-gene-0.0,LASC018610,LASC018610,38279,maker-000345F-est_gff_StringTie-gene-0.0-mRNA-2,4,366
maker-000345F-est_gff_StringTie-gene-0.0,LASC018610,LASC018610,38280,maker-000345F-est_gff_StringTie-gene-0.0-mRNA-4,4,259
maker-000345F-est_gff_StringTie-gene-0.2,LASC018611,LASC018611,38292,maker-000345F-est_gff_StringTie-gene-0.2-mRNA-1,3,224
maker-000345F-est_gff_StringTie-gene-0.3,LASC018612,LASC018612,38293,maker-000345F-est_gff_StringTie-gene-0.3-mRNA-2,3,435
maker-000345F-est_gff_StringTie-gene-0.3,LASC018612,LASC018612,38294,maker-000345F-est_gff_StringTie-gene-0.3-mRNA-1,3,522
